eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
561.63,1859.9459400599999,42,0.010668198,0.14067383,2.7650769,-0.012475284,0.015740797,0.9037785232067108,123,251904,6991.871629286999,251904
559.07,1853.7872091899999,42,0.008352288,0.10854492,2.7649922,-0.014183156,0.0008769448,0.9912743307650089,124,253952,7039.593550502001,253952
567.02,1880.58949213,41,0.0140872225,0.17480469,2.7631884,-0.008825384,0.016328875,0.8530039489269257,125,256000,7088.851762622,256000
572.59,1898.4894979900002,39,0.011919865,0.16503906,2.757998,-0.016796613,0.00083093625,0.988893136382103,126,258048,7140.580190495,258048
578.16,1919.10659361,36,0.00879035,0.12192383,2.7514682,-0.013194481,0.00039766746,0.9954519076272845,127,260096,7196.001827597,260096
572.5,1901.7268185700002,41,0.008909291,0.11787109,2.7550836,-0.009691048,0.014736752,0.9098816737532616,128,262144,7245.71480362,262144
578.71,1923.0787067600002,42,0.009141544,0.12333985,2.756178,-0.011188083,0.0007681005,0.9891929998993874,129,264192,7293.469951788,264192
578.05,1923.30736534,40,0.011803652,0.16806641,2.76783,-0.011555353,0.0044366587,0.9182322099804878,130,266240,7343.9894266169995,266240
583.04,1941.0593043199997,38,0.011591957,0.15893555,2.7713094,-0.008724814,0.015155886,0.7812084257602692,131,268288,7397.689617889,268288
582.33,1939.91239031,38,0.010142256,0.1397461,2.7674756,-0.0106737185,0.015296174,0.885576032102108,132,270336,7451.450836059001,270336
578.62,1926.1380140099998,38,0.008505581,0.11621094,2.7707808,-0.016177993,0.0017988691,0.9641502872109413,133,272384,7504.173693876999,272384
585.21,1948.9886152400002,40,0.010452815,0.13583985,2.7667713,-0.015219736,0.0009201877,0.9897341532632709,134,274432,7555.033118551999,274432
590.15,1968.4081133700006,37,0.0076200804,0.10297851,2.7697635,-0.013032337,0.0011152118,0.9868229553103447,135,276480,7609.0037216519995,276480
603.05,2011.0766419699999,44,0.01130811,0.14707032,2.7744298,-0.007954799,0.028938824,0.13540327548980713,136,278528,7654.704539373999,278528
602.14,2011.9815479899999,59,0.010629564,0.14750977,2.7818592,-0.0157012,0.001371808,0.9857755694538355,137,280576,7689.082694765,280576
584.51,1954.82785366,40,0.009342151,0.12919922,2.7708573,-0.012861925,0.00085822085,0.9930064342916012,138,282624,7739.754864379,282624
590.06,1974.85278957,39,0.010359174,0.1425293,2.7553425,-0.014902865,0.0015280193,0.9860126003623009,139,284672,7791.79069819,284672
590.63,1978.2111199500002,38,0.0084573,0.117333986,2.7435832,-0.013001284,0.000509121,0.9924700260162354,140,286720,7845.081086045,286720
592.89,1990.1686417199996,38,0.011525517,0.14624023,2.74325,-0.014372371,0.011923593,0.8991697132587433,141,288768,7897.836926825999,288768
585.79,1971.0892814100005,41,0.010314545,0.14179687,2.7344232,-0.016285906,0.00057916774,0.9954924806952477,142,290816,7947.493060527,290816
593.23,1997.6207557600005,40,0.009451001,0.12822266,2.7187567,-0.013977918,0.0005244193,0.9948775400407612,143,292864,7997.742911351999,292864
604.17,2036.3903751999999,39,0.008718269,0.11323242,2.709342,-0.0111933,0.0009778433,0.9912156816571951,144,294912,8049.988417613,294912
613.83,2067.88755885,37,0.011132469,0.15581055,2.6982749,-0.010316819,0.01606276,0.7776776105165482,145,296960,8104.675157686001,296960
618.69,2082.84382931,37,0.013799978,0.1586914,2.7056897,-0.0116559025,0.030910075,0.028110504150390625,146,299008,8158.994702694999,299008
619.37,2088.20248008,7,0.01005494,0.14008789,2.7194293,-0.008228253,0.031066384,0.7525133043527603,147,301056,8433.063061624,301056
611.44,2065.17317249,40,0.0072915247,0.09584961,2.7189622,-0.00749351,0.0010649682,0.9829061720520258,148,303104,8484.158682154999,303104
619.19,2092.01763502,40,0.013974202,0.19501953,2.7240753,-0.008322599,0.02986907,0.15462976694107056,149,305152,8535.255693426,305152
619.9,2094.35691069,38,0.010891264,0.14824219,2.7441342,-0.011134155,0.014769206,0.7310750484466553,150,307200,8587.870906632,307200
619.48,2094.58032924,43,0.011259316,0.15356445,2.7566643,-0.012082462,0.029077742,0.6374692916870117,151,309248,8635.174304207,309248
626.72,2121.85675471,40,0.010862727,0.14794922,2.773044,-0.012929281,0.0065053166,0.9146257191896439,152,311296,8685.504818080999,311296
637.88,2158.3476213400004,41,0.010390537,0.14360352,2.784059,-0.008633619,0.030783262,0.16270649433135986,153,313344,8735.246073713999,313344
628.69,2127.1879034900003,42,0.010256633,0.14082031,2.8011343,-0.012704815,0.009229563,0.9395220130681992,154,315392,8783.678336882,315392
620.76,2098.6249205799995,41,0.011041339,0.15493163,2.8004944,-0.012386748,0.021028984,0.8478365987539291,155,317440,8833.457702041,317440
610.06,2062.72807536,40,0.010134117,0.13266602,2.8009744,-0.012646752,0.005420191,0.961704958230257,156,319488,8884.273849222,319488
595.58,2013.00482609,39,0.009148499,0.122851565,2.7971523,-0.011857824,0.0021259917,0.9818948786705732,157,321536,8936.498324198,321536
609.75,2060.3219072400007,39,0.009792495,0.1331543,2.8013525,-0.010609129,0.014929648,0.8828051388263702,158,323584,8988.907297662,323584
610.27,2061.58013817,37,0.009778516,0.13227539,2.8033013,-0.011263336,0.005108184,0.908612072467804,159,325632,9043.713604154,325632
603.52,2040.1674704400002,45,0.010146729,0.13706055,2.7855272,-0.014585239,0.0023371466,0.9766097441315651,160,327680,9089.09483692,327680
600.16,2029.4131195900002,45,0.01276432,0.16928712,2.7836442,-0.00886987,0.027731266,0.6157448291778564,161,329728,9134.403703104,329728
607.21,2050.14105069,40,0.011041961,0.14492187,2.7907214,-0.0115140695,0.026776439,0.06557536125183105,162,331776,9184.625051032,331776
611.16,2064.0420554700004,42,0.009352851,0.12421875,2.8049045,-0.0076242364,0.037481334,0.5185890197753906,163,333824,9233.106748812,333824
618.59,2085.5523833700004,42,0.01179833,0.16030273,2.822689,-0.012844821,0.026335727,0.09177857637405396,164,335872,9280.884246481999,335872
619.31,2085.05905664,39,0.010067194,0.1340332,2.832379,-0.015112703,0.01467212,0.7254387736320496,165,337920,9332.506165959,337920
610.85,2051.6636290600004,39,0.009864479,0.1361328,2.8497083,-0.012148772,0.049558096,0.45819640159606934,166,339968,9384.069969472,339968
622.85,2089.61615068,38,0.01129866,0.15136719,2.865885,-0.011416105,0.013594674,0.7163416147232056,167,342016,9437.310198961,342016
