# {"t_start": 1596282189.6371377, "env_id": "Hopper-v2"} 
r,l,t
840.780987,250,4371.549786
822.814407,255,4376.918256
817.333877,258,4382.600321
877.231392,268,4388.868011
791.657078,245,4393.646033
858.583287,255,4398.400736
791.718168,239,4411.72195
695.279803,225,4416.866353
668.310082,211,4421.304739
967.053426,294,4427.834125
239.467336,105,4430.225939
945.90572,288,4436.983826
849.78032,260,4442.372524
741.789822,229,4447.053413
762.282343,237,4452.159056
759.079646,235,4465.008227
900.87654,277,4471.520564
913.552983,277,4477.666118
961.995186,294,4484.880667
731.19707,247,4490.298516
963.392914,298,4496.713642
800.804663,241,4501.153917
803.619772,247,4506.218423
789.969535,240,4519.938267
858.592724,266,4525.868883
800.391211,265,4531.120852
760.191298,230,4536.317158
905.84777,287,4542.118555
943.423056,292,4548.403208
893.406504,273,4554.802046
912.44262,278,4561.34214
848.304311,271,4574.905864
889.377704,282,4580.624474
226.431541,101,4582.783758
919.263443,278,4587.867087
875.770024,273,4593.528265
901.013498,275,4598.633466
913.717273,280,4604.427682
922.792412,284,4611.014967
802.291323,240,4624.2321
742.110913,226,4629.821808
241.13237,104,4632.098734
492.556172,183,4636.003698
825.484705,248,4641.624034
920.582549,288,4648.707551
886.06289,269,4654.666101
916.249753,282,4661.116857
915.059293,282,4674.747846
898.0726,280,4681.52597
808.498333,243,4687.076779
831.004066,249,4692.733188
969.975272,292,4699.089073
948.313242,287,4705.133251
944.060303,285,4712.026305
796.92838,239,4717.163209
886.875099,267,4728.218672
848.899161,261,4733.619989
775.579519,237,4739.327255
831.379306,250,4744.617928
282.29959,118,4747.161148
989.764643,303,4753.069974
817.035128,245,4758.209997
908.119867,277,4764.022005
782.036375,242,4776.44396
944.599482,287,4782.64269
924.651402,282,4788.368059
842.62912,263,4793.589793
945.666689,284,4799.600924
852.561169,262,4804.783056
932.096827,282,4810.980214
802.07884,247,4816.603411
895.029826,275,4831.565234
880.803053,275,4838.714406
806.190187,248,4843.602154
851.067541,260,4848.952761
803.803763,247,4854.780723
833.483609,255,4858.954915
957.879399,293,4866.697395
712.96965,217,4871.482053
855.451886,254,4883.79819
863.555372,260,4889.462873
801.041724,241,4895.212991
768.365405,234,4900.658206
789.58776,239,4905.395224
692.422848,210,4909.994596
729.89895,221,4915.023865
935.461981,286,4919.042823
743.030716,229,4932.294814
797.282235,243,4937.709461
807.419592,247,4943.13317
907.140076,273,4949.509519
917.382906,281,4955.354244
906.029819,276,4961.386267
883.715566,267,4967.45063
798.637192,237,4972.407368
927.539653,282,4985.059437
1013.688587,304,4990.074008
963.869137,290,4996.218401
989.457221,300,5003.065969
831.403097,247,5006.983051
834.197811,257,5012.843955
961.029492,291,5019.219376
748.738937,231,5024.112623
920.606836,286,5036.42949
762.331304,235,5041.202948
789.078727,242,5046.351671
909.916527,278,5052.071127
968.728163,290,5059.049898
974.007648,295,5065.106411
1000.441096,300,5071.432426
877.25911,264,5083.880542
922.937309,276,5089.547131
953.87255,288,5096.029935
956.745856,293,5100.728943
992.949122,297,5107.485924
819.025149,255,5113.116441
904.225075,277,5118.598141
888.868209,262,5124.379978
963.26414,292,5137.257983
869.414661,257,5142.241866
739.430656,227,5147.350705
859.654103,253,5152.348655
897.903594,281,5157.398952
989.920543,293,5164.107565
1034.339225,310,5170.24829
909.736081,266,5182.922701
957.161449,289,5189.140761
713.994153,219,5193.64374
893.247098,281,5199.550446
776.031493,233,5204.363957
1003.035679,296,5210.37252
1006.689147,298,5217.514552
882.811424,284,5223.133524
978.784119,293,5236.893956
981.148558,290,5242.816126
1019.912298,302,5248.040726
954.167324,299,5254.402637
1076.398201,322,5261.401248
990.555714,298,5267.202739
904.689913,267,5281.594128
805.724025,242,5286.93441
845.537993,250,5292.093012
994.850356,300,5298.67876
997.325188,300,5305.129062
905.503711,272,5310.09063
972.707913,304,5315.657748
1011.492011,301,5322.143916
1021.175151,313,5338.050619
1114.445442,336,5345.391323
472.762146,175,5349.528462
884.092694,290,5355.044749
982.064049,296,5361.165728
961.052041,293,5367.830321
983.349378,291,5374.490281
935.190416,279,5386.80224
1086.314458,325,5394.220026
958.217706,291,5400.084725
992.955243,296,5405.876094
896.564615,261,5411.416835
1062.339501,320,5418.468949
985.55482,297,5424.429685
1010.295972,306,5439.450987
861.916451,259,5444.506231
759.465987,231,5448.481227
988.910782,300,5455.153576
948.096171,279,5461.991279
1002.391218,310,5519.674809
979.858782,288,5591.889296
729.709615,222,5657.184353
1023.710077,309,5721.970206
985.148544,296,5728.279927
946.281541,297,5734.663619
957.520105,294,5740.616482
1010.249511,305,5747.231192
916.352826,271,5752.475959
891.111212,265,5764.958115
976.624097,292,5772.516298
771.721095,232,5778.586207
1013.583412,303,5784.305501
942.961484,284,5789.229863
1006.638776,309,5795.655401
875.573368,257,5801.436558
997.057282,302,5808.278377
938.798573,290,5822.060664
891.662381,263,5827.562076
852.421713,248,5832.637272
901.424615,264,5837.850915
1018.09679,311,5844.662213
970.348543,303,5849.721975
1241.082842,364,5857.657578
993.827324,299,5870.958132
853.437027,287,5876.804989
1047.368682,314,5882.808607
991.327902,295,5889.595565
1025.979397,308,5896.166818
1066.671883,324,5902.75601
1011.022566,301,5918.905829
974.529745,297,5923.452889
832.866593,278,5927.33515
1044.062373,313,5935.047478
1053.949932,320,5941.634873
993.183323,308,5947.135277
801.90192,238,5952.146466
1126.45427,334,5965.838112
1023.384208,308,5970.928622
990.110075,307,5977.250753
1029.39783,304,5982.919063
1041.673321,312,5989.270427
1124.934168,334,5996.444104
958.796451,285,6002.596736
984.656527,306,6017.538286
1090.626234,327,6024.908916
997.299614,295,6031.182829
961.716191,296,6037.808414
952.39183,296,6044.324868
982.901295,292,6050.102341
1090.177137,320,6056.285512
976.297953,303,6069.888943
1030.809637,307,6076.176107
1133.690726,329,6082.562697
443.504451,173,6086.182194
1353.252658,402,6093.395367
1057.011866,317,6100.858296
858.129146,287,6112.735026
964.35841,300,6118.81093
1046.629564,319,6125.926842
1061.417836,319,6132.284637
987.599683,294,6138.183114
1193.535793,352,6145.195396
1121.879314,334,6152.654497
946.38962,294,6166.90772
990.323705,297,6172.916785
776.743474,260,6176.920766
978.843985,294,6182.234257
1177.405414,348,6190.251765
1028.86498,310,6196.54596
1306.578637,392,6212.700392
1004.17479,303,6219.578712
1053.664064,317,6226.008637
1035.922989,311,6232.812877
1092.87042,323,6240.343544
1275.393979,372,6248.817253
928.334704,270,6254.836206
1155.993697,342,6267.915738
469.106767,175,6271.894026
1246.665754,366,6280.399508
1007.42923,305,6286.020514
939.918864,298,6291.978882
1235.480143,365,6300.007379
1016.39074,307,6315.211094
1009.158791,303,6321.214657
1006.803672,300,6326.580779
956.082887,300,6333.078952
942.769894,299,6339.522196
1032.268043,308,6345.851208
1042.756323,314,6352.006228
967.51941,303,6366.380184
1005.231557,306,6373.350526
996.686708,299,6380.210784
1018.447764,312,6386.612938
1037.876194,313,6393.151568
1136.209177,337,6400.154202
810.880001,276,6406.018009
985.310244,300,6419.998242
877.80012,256,6425.764441
1022.459446,311,6432.103037
1215.00569,360,6439.747698
1035.07735,307,6446.527438
1011.669949,299,6451.088805
1159.482841,338,6465.144561
1172.711992,352,6472.57247
949.574086,275,6478.486977
962.326527,299,6484.531489
1203.855555,351,6491.213267
988.854851,298,6497.722329
1151.414275,333,6505.110264
1275.386502,382,6519.260874
1152.801537,339,6526.678777
1122.39284,329,6533.92279
1344.812226,397,6541.480823
1160.933328,344,6548.900202
1127.981122,333,6556.333024
1001.661841,301,6568.673655
1114.708415,325,6576.468688
1124.856538,339,6583.703631
1148.632829,344,6591.430296
1162.051768,346,6599.981448
1081.995144,326,6607.989071
1056.425188,324,6623.447009
1131.55313,338,6631.438094
953.736618,302,6638.534282
1089.392269,327,6645.15515
1055.905969,324,6652.102947
1100.020273,329,6657.910714
1134.037093,331,6671.790799
1286.559112,381,6680.003827
1025.776442,314,6686.60148
1009.64976,304,6692.393294
993.811205,309,6700.101541
1103.431024,327,6706.647095
1031.101708,307,6713.642611
690.674161,247,6726.992647
1038.232994,310,6733.233096
1202.43427,349,6741.25653
1184.350205,345,6747.217592
936.94526,278,6751.28144
1011.532521,309,6756.862152
1024.736266,316,6771.220452
1101.034304,324,6778.886951
1059.805688,326,6783.250039
1060.219721,316,6788.723522
1247.327761,366,6791.930096
1027.732753,320,6798.323495
973.785396,313,6809.362959
1266.47925,370,6814.013322
1153.156482,334,6817.425933
1158.295496,340,6821.187441
1065.436983,315,6828.097387
1040.231976,315,6834.506734
1031.824673,312,6838.01177
1011.722406,311,6851.378082
1031.914044,310,6858.594717
1345.984931,398,6867.746563
1064.350606,316,6874.912282
1148.198117,334,6882.503563
1156.159505,337,6889.464603
1309.557139,391,6905.297192
1077.362936,317,6912.186049
978.561231,285,6918.965803
1151.90741,339,6927.095136
1025.777916,305,6933.680288
1088.222514,321,6940.260481
1028.064066,308,6954.53316
1157.107322,335,6959.991115
1195.467741,348,6968.232937
1019.238506,304,6975.636934
970.993025,277,6981.132928
1025.534373,294,6987.097399
1023.748761,317,6992.934307
1063.949682,313,7007.514106
1058.236156,314,7014.375098
1036.501931,305,7021.4277
1054.34017,324,7028.244189
1225.078552,357,7035.93427
1186.725125,344,7043.115111
1320.858641,385,7058.309867
1024.140909,306,7065.170981
1127.392456,323,7073.204372
